brand_hybrid,Yield,air.sig995_mean,omega.sig995_mean,pres.sfc_mean,rhum.sig995_mean,uwnd.sig995_mean,vwnd.sig995_mean
8904,242.5,290.9569324,-0.002899956,97174.10326,75.89809783,0.375002922,0.754486549
4814 VT2P ,240.8,290.9569324,-0.002899956,97174.10326,75.89809783,0.375002922,0.754486549
6W80 ,239.8,290.9569324,-0.002899956,97174.10326,75.89809783,0.375002922,0.754486549
CSX 62A13 ,239.4,290.9569324,-0.002899956,97174.10326,75.89809783,0.375002922,0.754486549
7268STXRIB ,239.1,290.9569324,-0.002899956,97174.10326,75.89809783,0.375002922,0.754486549
RK941SSTX ,238.3,290.9569324,-0.002899956,97174.10326,75.89809783,0.375002922,0.754486549
CSX 64A15 ,235.7,290.9569324,-0.002899956,97174.10326,75.89809783,0.375002922,0.754486549
6462STXRIB ,234.8,290.9569324,-0.002899956,97174.10326,75.89809783,0.375002922,0.754486549
3F-814 ,233.5,290.9569324,-0.002899956,97174.10326,75.89809783,0.375002922,0.754486549
M14-28BRG ,233,290.9569324,-0.002899956,97174.10326,75.89809783,0.375002922,0.754486549
P1248AM ,232.6,290.9569324,-0.002899956,97174.10326,75.89809783,0.375002922,0.754486549
DKC62-77RIB ,232,290.9569324,-0.002899956,97174.10326,75.89809783,0.375002922,0.754486549
5Z-510 ,231,290.9569324,-0.002899956,97174.10326,75.89809783,0.375002922,0.754486549
EX6414 ,230.7,290.9569324,-0.002899956,97174.10326,75.89809783,0.375002922,0.754486549
66H50 ,230.6,290.9569324,-0.002899956,97174.10326,75.89809783,0.375002922,0.754486549
DKC64-89RIB ,230.5,290.9569324,-0.002899956,97174.10326,75.89809783,0.375002922,0.754486549
6241,230,290.9569324,-0.002899956,97174.10326,75.89809783,0.375002922,0.754486549
8052,229.6,290.9569324,-0.002899956,97174.10326,75.89809783,0.375002922,0.754486549
DKC61-54RIB ,229,290.9569324,-0.002899956,97174.10326,75.89809783,0.375002922,0.754486549
DKC61-79RIB ,228,290.9569324,-0.002899956,97174.10326,75.89809783,0.375002922,0.754486549
CSX 63A13 ,227.9,290.9569324,-0.002899956,97174.10326,75.89809783,0.375002922,0.754486549
5512 SS-RIB ,227.8,290.9569324,-0.002899956,97174.10326,75.89809783,0.375002922,0.754486549
M-1412M-15 ,227.7,290.9569324,-0.002899956,97174.10326,75.89809783,0.375002922,0.754486549
5828AMX ,225.8,290.9569324,-0.002899956,97174.10326,75.89809783,0.375002922,0.754486549
RK834SSTX ,225.3,290.9569324,-0.002899956,97174.10326,75.89809783,0.375002922,0.754486549
M-1311R-17 ,224.8,290.9569324,-0.002899956,97174.10326,75.89809783,0.375002922,0.754486549
7204,224.4,290.9569324,-0.002899956,97174.10326,75.89809783,0.375002922,0.754486549
M-1212K-17 ,223.5,290.9569324,-0.002899956,97174.10326,75.89809783,0.375002922,0.754486549
5F-811 ,223.2,290.9569324,-0.002899956,97174.10326,75.89809783,0.375002922,0.754486549
DKC60-67RIB ,223.2,290.9569324,-0.002899956,97174.10326,75.89809783,0.375002922,0.754486549
RK860VT3P ,220.9,290.9569324,-0.002899956,97174.10326,75.89809783,0.375002922,0.754486549
3131VT3P ,220.8,290.9569324,-0.002899956,97174.10326,75.89809783,0.375002922,0.754486549
C733SS ,220.6,290.9569324,-0.002899956,97174.10326,75.89809783,0.375002922,0.754486549
C628VT3P ,220.2,290.9569324,-0.002899956,97174.10326,75.89809783,0.375002922,0.754486549
M-1211K-17 ,220.2,290.9569324,-0.002899956,97174.10326,75.89809783,0.375002922,0.754486549
3110GT3 ,219.9,290.9569324,-0.002899956,97174.10326,75.89809783,0.375002922,0.754486549
CSX 61A14 ,219.7,290.9569324,-0.002899956,97174.10326,75.89809783,0.375002922,0.754486549
6068STXRIB ,219.5,290.9569324,-0.002899956,97174.10326,75.89809783,0.375002922,0.754486549
6S69 ,219.5,290.9569324,-0.002899956,97174.10326,75.89809783,0.375002922,0.754486549
E2105GT ,218.5,290.9569324,-0.002899956,97174.10326,75.89809783,0.375002922,0.754486549
RK890SSTX ,218.2,290.9569324,-0.002899956,97174.10326,75.89809783,0.375002922,0.754486549
2V717 ,217.8,290.9569324,-0.002899956,97174.10326,75.89809783,0.375002922,0.754486549
6950,216.5,290.9569324,-0.002899956,97174.10326,75.89809783,0.375002922,0.754486549
RK898SSTX ,216,290.9569324,-0.002899956,97174.10326,75.89809783,0.375002922,0.754486549
CSX 62A14 ,215.9,290.9569324,-0.002899956,97174.10326,75.89809783,0.375002922,0.754486549
5D-109 ,215.8,290.9569324,-0.002899956,97174.10326,75.89809783,0.375002922,0.754486549
7820,215.4,290.9569324,-0.002899956,97174.10326,75.89809783,0.375002922,0.754486549
7198STX ,215.1,290.9569324,-0.002899956,97174.10326,75.89809783,0.375002922,0.754486549
M-909C-17 ,215,290.9569324,-0.002899956,97174.10326,75.89809783,0.375002922,0.754486549
2H723 ,215,290.9569324,-0.002899956,97174.10326,75.89809783,0.375002922,0.754486549
2V709 ,214.8,290.9569324,-0.002899956,97174.10326,75.89809783,0.375002922,0.754486549
P1151AM ,214.8,290.9569324,-0.002899956,97174.10326,75.89809783,0.375002922,0.754486549
C621SS ,214.2,290.9569324,-0.002899956,97174.10326,75.89809783,0.375002922,0.754486549
6175AMXT ,213.8,290.9569324,-0.002899956,97174.10326,75.89809783,0.375002922,0.754486549
2A749 ,211.2,290.9569324,-0.002899956,97174.10326,75.89809783,0.375002922,0.754486549
M67-85BR ,210,290.9569324,-0.002899956,97174.10326,75.89809783,0.375002922,0.754486549
2C799 ,208.8,290.9569324,-0.002899956,97174.10326,75.89809783,0.375002922,0.754486549
6D74 ,208.3,290.9569324,-0.002899956,97174.10326,75.89809783,0.375002922,0.754486549
7088STXRIB ,207.9,290.9569324,-0.002899956,97174.10326,75.89809783,0.375002922,0.754486549
5552EZ ,206.3,290.9569324,-0.002899956,97174.10326,75.89809783,0.375002922,0.754486549
P1142AMX ,205.5,290.9569324,-0.002899956,97174.10326,75.89809783,0.375002922,0.754486549
5Z-111 ,205,290.9569324,-0.002899956,97174.10326,75.89809783,0.375002922,0.754486549
5F-113 ,204,290.9569324,-0.002899956,97174.10326,75.89809783,0.375002922,0.754486549
M11-52 ,203.1,290.9569324,-0.002899956,97174.10326,75.89809783,0.375002922,0.754486549
8229,197.1,290.9569324,-0.002899956,97174.10326,75.89809783,0.375002922,0.754486549
3114GT3 ,195.5,290.9569324,-0.002899956,97174.10326,75.89809783,0.375002922,0.754486549
P0993AM1 ,190.4,290.9569324,-0.002899956,97174.10326,75.89809783,0.375002922,0.754486549
RX215VT2P ,236.6,290.9569324,-0.002899956,97174.10326,75.89809783,0.375002922,0.754486549
M24776 ,235.5,290.9569324,-0.002899956,97174.10326,75.89809783,0.375002922,0.754486549
C574SS ,232.7,290.9569324,-0.002899956,97174.10326,75.89809783,0.375002922,0.754486549
C457SS ,230.4,290.9569324,-0.002899956,97174.10326,75.89809783,0.375002922,0.754486549
5Z-0906 ,227.5,290.9569324,-0.002899956,97174.10326,75.89809783,0.375002922,0.754486549
EX6114 ,225.6,290.9569324,-0.002899956,97174.10326,75.89809783,0.375002922,0.754486549
6D40 ,225.4,290.9569324,-0.002899956,97174.10326,75.89809783,0.375002922,0.754486549
5918STX ,224.1,290.9569324,-0.002899956,97174.10326,75.89809783,0.375002922,0.754486549
5F-709 ,223.6,290.9569324,-0.002899956,97174.10326,75.89809783,0.375002922,0.754486549
6878STXRIB ,223.2,290.9569324,-0.002899956,97174.10326,75.89809783,0.375002922,0.754486549
3070,222.2,290.9569324,-0.002899956,97174.10326,75.89809783,0.375002922,0.754486549
RK776SSTX ,222,290.9569324,-0.002899956,97174.10326,75.89809783,0.375002922,0.754486549
M-1508PI-12 ,221.7,290.9569324,-0.002899956,97174.10326,75.89809783,0.375002922,0.754486549
E1705RR ,221.6,290.9569324,-0.002899956,97174.10326,75.89809783,0.375002922,0.754486549
2D599 ,221.6,290.9569324,-0.002899956,97174.10326,75.89809783,0.375002922,0.754486549
5939AMXT ,221.5,290.9569324,-0.002899956,97174.10326,75.89809783,0.375002922,0.754486549
M25715 ,221.3,290.9569324,-0.002899956,97174.10326,75.89809783,0.375002922,0.754486549
6S34 ,221.3,290.9569324,-0.002899956,97174.10326,75.89809783,0.375002922,0.754486549
6624VT3PRIB ,221.3,290.9569324,-0.002899956,97174.10326,75.89809783,0.375002922,0.754486549
6S42 ,219.3,290.9569324,-0.002899956,97174.10326,75.89809783,0.375002922,0.754486549
5X-806 ,219.3,290.9569324,-0.002899956,97174.10326,75.89809783,0.375002922,0.754486549
6212,219.1,290.9569324,-0.002899956,97174.10326,75.89809783,0.375002922,0.754486549
C576SS ,218.8,290.9569324,-0.002899956,97174.10326,75.89809783,0.375002922,0.754486549
2M07-SS ,218.6,290.9569324,-0.002899956,97174.10326,75.89809783,0.375002922,0.754486549
5755STXRIB ,218.5,290.9569324,-0.002899956,97174.10326,75.89809783,0.375002922,0.754486549
5Z-707 ,217.1,290.9569324,-0.002899956,97174.10326,75.89809783,0.375002922,0.754486549
2A626 ,216.9,290.9569324,-0.002899956,97174.10326,75.89809783,0.375002922,0.754486549
1059,216.9,290.9569324,-0.002899956,97174.10326,75.89809783,0.375002922,0.754486549
M-1206D-14 ,216.9,290.9569324,-0.002899956,97174.10326,75.89809783,0.375002922,0.754486549
5Z-0801 ,216.4,290.9569324,-0.002899956,97174.10326,75.89809783,0.375002922,0.754486549
P0533AM1 ,216.3,290.9569324,-0.002899956,97174.10326,75.89809783,0.375002922,0.754486549
RK791SSTX ,216.2,290.9569324,-0.002899956,97174.10326,75.89809783,0.375002922,0.754486549
M-1508P-12 ,216.2,290.9569324,-0.002899956,97174.10326,75.89809783,0.375002922,0.754486549
5852D2 ,215.4,290.9569324,-0.002899956,97174.10326,75.89809783,0.375002922,0.754486549
5F-008 ,215.3,290.9569324,-0.002899956,97174.10326,75.89809783,0.375002922,0.754486549
2G685 ,215.2,290.9569324,-0.002899956,97174.10326,75.89809783,0.375002922,0.754486549
TP 39-09 SS ,214.9,290.9569324,-0.002899956,97174.10326,75.89809783,0.375002922,0.754486549
5H-806 ,213.6,290.9569324,-0.002899956,97174.10326,75.89809783,0.375002922,0.754486549
CSX 59A14 ,213,290.9569324,-0.002899956,97174.10326,75.89809783,0.375002922,0.754486549
M-1407D-14 ,212.8,290.9569324,-0.002899956,97174.10326,75.89809783,0.375002922,0.754486549
CSX 56A13 ,212.2,290.9569324,-0.002899956,97174.10326,75.89809783,0.375002922,0.754486549
P0636AM ,212.1,290.9569324,-0.002899956,97174.10326,75.89809783,0.375002922,0.754486549
M-1406G-14 ,211.8,290.9569324,-0.002899956,97174.10326,75.89809783,0.375002922,0.754486549
5507 SS-RIB ,211.1,290.9569324,-0.002899956,97174.10326,75.89809783,0.375002922,0.754486549
6903,210.2,290.9569324,-0.002899956,97174.10326,75.89809783,0.375002922,0.754486549
CSX 58A13 ,209.3,290.9569324,-0.002899956,97174.10326,75.89809783,0.375002922,0.754486549
CSX 57A13 ,208.2,290.9569324,-0.002899956,97174.10326,75.89809783,0.375002922,0.754486549
DKC56-03RIB ,208.2,290.9569324,-0.002899956,97174.10326,75.89809783,0.375002922,0.754486549
M57-51BR ,207.8,290.9569324,-0.002899956,97174.10326,75.89809783,0.375002922,0.754486549
1098,207.3,290.9569324,-0.002899956,97174.10326,75.89809783,0.375002922,0.754486549
RK752SSTX ,207.1,290.9569324,-0.002899956,97174.10326,75.89809783,0.375002922,0.754486549
RK712SSTX ,207,290.9569324,-0.002899956,97174.10326,75.89809783,0.375002922,0.754486549
CSX 59B14 ,206.4,290.9569324,-0.002899956,97174.10326,75.89809783,0.375002922,0.754486549
5504 SS-RIB ,206.2,290.9569324,-0.002899956,97174.10326,75.89809783,0.375002922,0.754486549
TP 39-05 SS ,206,290.9569324,-0.002899956,97174.10326,75.89809783,0.375002922,0.754486549
5608 SS-RIB ,205.5,290.9569324,-0.002899956,97174.10326,75.89809783,0.375002922,0.754486549
DKC58-87RIB ,205.3,290.9569324,-0.002899956,97174.10326,75.89809783,0.375002922,0.754486549
5967,205.3,290.9569324,-0.002899956,97174.10326,75.89809783,0.375002922,0.754486549
C533SS ,205.1,290.9569324,-0.002899956,97174.10326,75.89809783,0.375002922,0.754486549
P0453AM ,205.1,290.9569324,-0.002899956,97174.10326,75.89809783,0.375002922,0.754486549
M-1408F-15 ,204.6,290.9569324,-0.002899956,97174.10326,75.89809783,0.375002922,0.754486549
4508 VT3P-RIB ,202.8,290.9569324,-0.002899956,97174.10326,75.89809783,0.375002922,0.754486549
5131AMXT ,201.6,290.9569324,-0.002899956,97174.10326,75.89809783,0.375002922,0.754486549
M-1504D-14 ,201.1,290.9569324,-0.002899956,97174.10326,75.89809783,0.375002922,0.754486549
2M04-2P ,200.5,290.9569324,-0.002899956,97174.10326,75.89809783,0.375002922,0.754486549
E1600 ,200.1,290.9569324,-0.002899956,97174.10326,75.89809783,0.375002922,0.754486549
5F-805 ,199.9,290.9569324,-0.002899956,97174.10326,75.89809783,0.375002922,0.754486549
TP 40-09 ,199.5,290.9569324,-0.002899956,97174.10326,75.89809783,0.375002922,0.754486549
C594VT3P ,199.2,290.9569324,-0.002899956,97174.10326,75.89809783,0.375002922,0.754486549
5X-905 ,198,290.9569324,-0.002899956,97174.10326,75.89809783,0.375002922,0.754486549
E1505RR ,197.3,290.9569324,-0.002899956,97174.10326,75.89809783,0.375002922,0.754486549
TP 40-05 ,196.8,290.9569324,-0.002899956,97174.10326,75.89809783,0.375002922,0.754486549
E1418GT3000 ,194.5,290.9569324,-0.002899956,97174.10326,75.89809783,0.375002922,0.754486549
5419,194.2,290.9569324,-0.002899956,97174.10326,75.89809783,0.375002922,0.754486549
CSX 56B13 ,194,290.9569324,-0.002899956,97174.10326,75.89809783,0.375002922,0.754486549
P0652AMX ,193.9,290.9569324,-0.002899956,97174.10326,75.89809783,0.375002922,0.754486549
M09-08BGV ,193.5,290.9569324,-0.002899956,97174.10326,75.89809783,0.375002922,0.754486549
5H-905 ,191.6,290.9569324,-0.002899956,97174.10326,75.89809783,0.375002922,0.754486549
M08-06 ,191.2,290.9569324,-0.002899956,97174.10326,75.89809783,0.375002922,0.754486549
RK699SSTX ,190.3,290.9569324,-0.002899956,97174.10326,75.89809783,0.375002922,0.754486549
6508STXRIB ,188.9,290.9569324,-0.002899956,97174.10326,75.89809783,0.375002922,0.754486549
58PM36 ,188.6,290.9569324,-0.002899956,97174.10326,75.89809783,0.375002922,0.754486549
DKC54-38RIB ,188.3,290.9569324,-0.002899956,97174.10326,75.89809783,0.375002922,0.754486549
TP 37-06 SS ,188.1,290.9569324,-0.002899956,97174.10326,75.89809783,0.375002922,0.754486549
M06-64L ,185.6,290.9569324,-0.002899956,97174.10326,75.89809783,0.375002922,0.754486549
3131VT3P ,247.5,290.9569324,-0.002899956,97174.10326,75.89809783,0.375002922,0.754486549
M14-28BRG ,244.6,290.9569324,-0.002899956,97174.10326,75.89809783,0.375002922,0.754486549
5Z-713 ,242.3,290.9569324,-0.002899956,97174.10326,75.89809783,0.375002922,0.754486549
7820,238.3,290.9569324,-0.002899956,97174.10326,75.89809783,0.375002922,0.754486549
7268STXRIB ,238.3,290.9569324,-0.002899956,97174.10326,75.89809783,0.375002922,0.754486549
6462STXRIB ,238.2,290.9569324,-0.002899956,97174.10326,75.89809783,0.375002922,0.754486549
CSX 64A15 ,237.9,290.9569324,-0.002899956,97174.10326,75.89809783,0.375002922,0.754486549
7088STXRIB ,233.7,290.9569324,-0.002899956,97174.10326,75.89809783,0.375002922,0.754486549
6365AMX ,232.1,290.9569324,-0.002899956,97174.10326,75.89809783,0.375002922,0.754486549
DKC60-67RIB ,229.9,290.9569324,-0.002899956,97174.10326,75.89809783,0.375002922,0.754486549
5F-811 ,229.9,290.9569324,-0.002899956,97174.10326,75.89809783,0.375002922,0.754486549
DKC61-79RIB ,229.4,290.9569324,-0.002899956,97174.10326,75.89809783,0.375002922,0.754486549
6D74 ,228.6,290.9569324,-0.002899956,97174.10326,75.89809783,0.375002922,0.754486549
C733SS ,228.3,290.9569324,-0.002899956,97174.10326,75.89809783,0.375002922,0.754486549
6241,228.1,290.9569324,-0.002899956,97174.10326,75.89809783,0.375002922,0.754486549
7198STX ,228,290.9569324,-0.002899956,97174.10326,75.89809783,0.375002922,0.754486549
P1151AM ,227.9,290.9569324,-0.002899956,97174.10326,75.89809783,0.375002922,0.754486549
8904,227.3,290.9569324,-0.002899956,97174.10326,75.89809783,0.375002922,0.754486549
RK941SSTX ,226.9,290.9569324,-0.002899956,97174.10326,75.89809783,0.375002922,0.754486549
3F-814 ,226.5,290.9569324,-0.002899956,97174.10326,75.89809783,0.375002922,0.754486549
5512 SS-RIB ,226.3,290.9569324,-0.002899956,97174.10326,75.89809783,0.375002922,0.754486549
5Z-510 ,225.8,290.9569324,-0.002899956,97174.10326,75.89809783,0.375002922,0.754486549
M11-52 ,225.1,290.9569324,-0.002899956,97174.10326,75.89809783,0.375002922,0.754486549
6S69 ,224.8,290.9569324,-0.002899956,97174.10326,75.89809783,0.375002922,0.754486549
5828AMX ,224.6,290.9569324,-0.002899956,97174.10326,75.89809783,0.375002922,0.754486549
CSX 62A13 ,224.3,290.9569324,-0.002899956,97174.10326,75.89809783,0.375002922,0.754486549
M-1212K-17 ,224.2,290.9569324,-0.002899956,97174.10326,75.89809783,0.375002922,0.754486549
3114GT3 ,224.1,290.9569324,-0.002899956,97174.10326,75.89809783,0.375002922,0.754486549
4814 VT2P ,223.9,290.9569324,-0.002899956,97174.10326,75.89809783,0.375002922,0.754486549
8052,222.8,290.9569324,-0.002899956,97174.10326,75.89809783,0.375002922,0.754486549
EX6414 ,222,290.9569324,-0.002899956,97174.10326,75.89809783,0.375002922,0.754486549
5514 SS-RIB ,221.9,290.9569324,-0.002899956,97174.10326,75.89809783,0.375002922,0.754486549
CSX 63A13 ,221.6,290.9569324,-0.002899956,97174.10326,75.89809783,0.375002922,0.754486549
DKC64-89RIB ,221.3,290.9569324,-0.002899956,97174.10326,75.89809783,0.375002922,0.754486549
DKC61-54RIB ,221.3,290.9569324,-0.002899956,97174.10326,75.89809783,0.375002922,0.754486549
RK860VT3P ,220.4,290.9569324,-0.002899956,97174.10326,75.89809783,0.375002922,0.754486549
CSX 61A14 ,220.2,290.9569324,-0.002899956,97174.10326,75.89809783,0.375002922,0.754486549
2H723 ,219.6,290.9569324,-0.002899956,97174.10326,75.89809783,0.375002922,0.754486549
5F-113 ,219.4,290.9569324,-0.002899956,97174.10326,75.89809783,0.375002922,0.754486549
M-1311R-17 ,219.4,290.9569324,-0.002899956,97174.10326,75.89809783,0.375002922,0.754486549
2A749 ,219.3,290.9569324,-0.002899956,97174.10326,75.89809783,0.375002922,0.754486549
66H50 ,218.7,290.9569324,-0.002899956,97174.10326,75.89809783,0.375002922,0.754486549
RK898SSTX ,218.5,290.9569324,-0.002899956,97174.10326,75.89809783,0.375002922,0.754486549
3110GT3 ,218.2,290.9569324,-0.002899956,97174.10326,75.89809783,0.375002922,0.754486549
7204,218.1,290.9569324,-0.002899956,97174.10326,75.89809783,0.375002922,0.754486549
C621SS ,217.4,290.9569324,-0.002899956,97174.10326,75.89809783,0.375002922,0.754486549
6W80 ,216.7,290.9569324,-0.002899956,97174.10326,75.89809783,0.375002922,0.754486549
DKC62-77RIB ,216,290.9569324,-0.002899956,97174.10326,75.89809783,0.375002922,0.754486549
P1248AM ,215.8,290.9569324,-0.002899956,97174.10326,75.89809783,0.375002922,0.754486549
2V717 ,214.5,290.9569324,-0.002899956,97174.10326,75.89809783,0.375002922,0.754486549
M-1412M-15 ,214,290.9569324,-0.002899956,97174.10326,75.89809783,0.375002922,0.754486549
8229,212.2,290.9569324,-0.002899956,97174.10326,75.89809783,0.375002922,0.754486549
CSX 62A14 ,211.6,290.9569324,-0.002899956,97174.10326,75.89809783,0.375002922,0.754486549
6175AMXT ,211.4,290.9569324,-0.002899956,97174.10326,75.89809783,0.375002922,0.754486549
M67-85BR ,211,290.9569324,-0.002899956,97174.10326,75.89809783,0.375002922,0.754486549
C628VT3P ,210.4,290.9569324,-0.002899956,97174.10326,75.89809783,0.375002922,0.754486549
6950,210.2,290.9569324,-0.002899956,97174.10326,75.89809783,0.375002922,0.754486549
RK834SSTX ,210.1,290.9569324,-0.002899956,97174.10326,75.89809783,0.375002922,0.754486549
6068STXRIB ,208.5,290.9569324,-0.002899956,97174.10326,75.89809783,0.375002922,0.754486549
2C799 ,208.3,290.9569324,-0.002899956,97174.10326,75.89809783,0.375002922,0.754486549
2V709 ,208.1,290.9569324,-0.002899956,97174.10326,75.89809783,0.375002922,0.754486549
5D-109 ,207.2,290.9569324,-0.002899956,97174.10326,75.89809783,0.375002922,0.754486549
M-1211K-17 ,207,290.9569324,-0.002899956,97174.10326,75.89809783,0.375002922,0.754486549
E2105GT ,205.6,290.9569324,-0.002899956,97174.10326,75.89809783,0.375002922,0.754486549
RK890SSTX ,203.6,290.9569324,-0.002899956,97174.10326,75.89809783,0.375002922,0.754486549
P0993AM1 ,203.4,290.9569324,-0.002899956,97174.10326,75.89809783,0.375002922,0.754486549
M-909C-17 ,200,290.9569324,-0.002899956,97174.10326,75.89809783,0.375002922,0.754486549
5552EZ ,193.8,290.9569324,-0.002899956,97174.10326,75.89809783,0.375002922,0.754486549
P1142AMX ,192.1,290.9569324,-0.002899956,97174.10326,75.89809783,0.375002922,0.754486549
5Z-111 ,187.3,290.9569324,-0.002899956,97174.10326,75.89809783,0.375002922,0.754486549
RX215VT2P ,220.9,290.9470143,-0.007572529,98300.3125,79.42663043,0.899323268,0.7631825
M24776 ,220.5,290.9470143,-0.007572529,98300.3125,79.42663043,0.899323268,0.7631825
5Z-0906 ,220.1,290.9470143,-0.007572529,98300.3125,79.42663043,0.899323268,0.7631825
6D40 ,217.8,290.9470143,-0.007572529,98300.3125,79.42663043,0.899323268,0.7631825
5F-709 ,217.2,290.9470143,-0.007572529,98300.3125,79.42663043,0.899323268,0.7631825
CSX 58A13 ,214.5,290.9470143,-0.007572529,98300.3125,79.42663043,0.899323268,0.7631825
5918STX ,214,290.9470143,-0.007572529,98300.3125,79.42663043,0.899323268,0.7631825
M-1407D-14 ,213.7,290.9470143,-0.007572529,98300.3125,79.42663043,0.899323268,0.7631825
5852D2 ,213.3,290.9470143,-0.007572529,98300.3125,79.42663043,0.899323268,0.7631825
CSX 56A13 ,211.5,290.9470143,-0.007572529,98300.3125,79.42663043,0.899323268,0.7631825
E1505RR ,211.3,290.9470143,-0.007572529,98300.3125,79.42663043,0.899323268,0.7631825
5H-806 ,211.1,290.9470143,-0.007572529,98300.3125,79.42663043,0.899323268,0.7631825
M-1508P-12 ,210.9,290.9470143,-0.007572529,98300.3125,79.42663043,0.899323268,0.7631825
M-1408F-15 ,209.8,290.9470143,-0.007572529,98300.3125,79.42663043,0.899323268,0.7631825
C457SS ,209.4,290.9470143,-0.007572529,98300.3125,79.42663043,0.899323268,0.7631825
RK776SSTX ,209.3,290.9470143,-0.007572529,98300.3125,79.42663043,0.899323268,0.7631825
C576SS ,209,290.9470143,-0.007572529,98300.3125,79.42663043,0.899323268,0.7631825
CSX 59A14 ,208.6,290.9470143,-0.007572529,98300.3125,79.42663043,0.899323268,0.7631825
6878STXRIB ,208.5,290.9470143,-0.007572529,98300.3125,79.42663043,0.899323268,0.7631825
5755STXRIB ,208.4,290.9470143,-0.007572529,98300.3125,79.42663043,0.899323268,0.7631825
C574SS ,207.9,290.9470143,-0.007572529,98300.3125,79.42663043,0.899323268,0.7631825
RK791SSTX ,207.6,290.9470143,-0.007572529,98300.3125,79.42663043,0.899323268,0.7631825
2G685 ,206.5,290.9470143,-0.007572529,98300.3125,79.42663043,0.899323268,0.7631825
EX6114 ,206.4,290.9470143,-0.007572529,98300.3125,79.42663043,0.899323268,0.7631825
M-1508PI-12 ,205.6,290.9470143,-0.007572529,98300.3125,79.42663043,0.899323268,0.7631825
6903,205.1,290.9470143,-0.007572529,98300.3125,79.42663043,0.899323268,0.7631825
6212,204.4,290.9470143,-0.007572529,98300.3125,79.42663043,0.899323268,0.7631825
2D599 ,203.6,290.9470143,-0.007572529,98300.3125,79.42663043,0.899323268,0.7631825
3070,203.5,290.9470143,-0.007572529,98300.3125,79.42663043,0.899323268,0.7631825
2M04-2P ,203.4,290.9470143,-0.007572529,98300.3125,79.42663043,0.899323268,0.7631825
1098,203.1,290.9470143,-0.007572529,98300.3125,79.42663043,0.899323268,0.7631825
6508STXRIB ,203,290.9470143,-0.007572529,98300.3125,79.42663043,0.899323268,0.7631825
5Z-707 ,202.1,290.9470143,-0.007572529,98300.3125,79.42663043,0.899323268,0.7631825
5X-806 ,202,290.9470143,-0.007572529,98300.3125,79.42663043,0.899323268,0.7631825
RK712SSTX ,202,290.9470143,-0.007572529,98300.3125,79.42663043,0.899323268,0.7631825
5Z-0801 ,201.8,290.9470143,-0.007572529,98300.3125,79.42663043,0.899323268,0.7631825
2A626 ,201.2,290.9470143,-0.007572529,98300.3125,79.42663043,0.899323268,0.7631825
5507 SS-RIB ,200.7,290.9470143,-0.007572529,98300.3125,79.42663043,0.899323268,0.7631825
TP 40-09 ,200.6,290.9470143,-0.007572529,98300.3125,79.42663043,0.899323268,0.7631825
P0636AM ,199.9,290.9470143,-0.007572529,98300.3125,79.42663043,0.899323268,0.7631825
E1600 ,199.2,290.9470143,-0.007572529,98300.3125,79.42663043,0.899323268,0.7631825
C594VT3P ,198.7,290.9470143,-0.007572529,98300.3125,79.42663043,0.899323268,0.7631825
P0533AM1 ,198.5,290.9470143,-0.007572529,98300.3125,79.42663043,0.899323268,0.7631825
5939AMXT ,198.4,290.9470143,-0.007572529,98300.3125,79.42663043,0.899323268,0.7631825
M-1406G-14 ,198.3,290.9470143,-0.007572529,98300.3125,79.42663043,0.899323268,0.7631825
C533SS ,198,290.9470143,-0.007572529,98300.3125,79.42663043,0.899323268,0.7631825
E1705RR ,197.3,290.9470143,-0.007572529,98300.3125,79.42663043,0.899323268,0.7631825
M25715 ,197.2,290.9470143,-0.007572529,98300.3125,79.42663043,0.899323268,0.7631825
TP 39-09 SS ,197.2,290.9470143,-0.007572529,98300.3125,79.42663043,0.899323268,0.7631825
CSX 56B13 ,197.1,290.9470143,-0.007572529,98300.3125,79.42663043,0.899323268,0.7631825
5967,196.3,290.9470143,-0.007572529,98300.3125,79.42663043,0.899323268,0.7631825
5F-008 ,195.4,290.9470143,-0.007572529,98300.3125,79.42663043,0.899323268,0.7631825
2M07-SS ,195.3,290.9470143,-0.007572529,98300.3125,79.42663043,0.899323268,0.7631825
M57-51BR ,195.1,290.9470143,-0.007572529,98300.3125,79.42663043,0.899323268,0.7631825
P0453AM ,195,290.9470143,-0.007572529,98300.3125,79.42663043,0.899323268,0.7631825
5504 SS-RIB ,194.4,290.9470143,-0.007572529,98300.3125,79.42663043,0.899323268,0.7631825
6S34 ,193.9,290.9470143,-0.007572529,98300.3125,79.42663043,0.899323268,0.7631825
M-1206D-14 ,193.4,290.9470143,-0.007572529,98300.3125,79.42663043,0.899323268,0.7631825
DKC58-87RIB ,192.9,290.9470143,-0.007572529,98300.3125,79.42663043,0.899323268,0.7631825
CSX 57A13 ,192.9,290.9470143,-0.007572529,98300.3125,79.42663043,0.899323268,0.7631825
RK699SSTX ,192.7,290.9470143,-0.007572529,98300.3125,79.42663043,0.899323268,0.7631825
CSX 59B14 ,192.2,290.9470143,-0.007572529,98300.3125,79.42663043,0.899323268,0.7631825
P0652AMX ,192,290.9470143,-0.007572529,98300.3125,79.42663043,0.899323268,0.7631825
6624VT3PRIB ,191.4,290.9470143,-0.007572529,98300.3125,79.42663043,0.899323268,0.7631825
